ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Profit
214,Litware Home Theater System 4.1 Channel M411 Silver,Litware,Silver,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
215,Litware Home Theater System 4.1 Channel M412 Silver,Litware,Silver,261.66,569.0,203,Home Theater System,2,TV and Video,307.34
216,Litware Home Theater System 4.1 Channel M413 Silver,Litware,Silver,252.47,549.0,203,Home Theater System,2,TV and Video,296.53
217,Litware Home Theater System 5.1 Channel M512 Silver,Litware,Silver,321.44,699.0,203,Home Theater System,2,TV and Video,377.56
218,Litware Home Theater System 5.1 Channel M513 Silver,Litware,Silver,316.85,689.0,203,Home Theater System,2,TV and Video,372.15
219,Litware Home Theater System 7.1 Channel M710 Silver,Litware,Silver,264.72,799.0,203,Home Theater System,2,TV and Video,534.28
220,Litware Home Theater System 7.1 Channel X711 Silver,Litware,Silver,367.43,,203,Home Theater System,2,TV and Video,
221,Litware Home Theater System 5.1 Channel M514 Silver,Litware,Silver,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
222,Litware Home Theater System 5.1 Channel M515 Silver,Litware,Silver,261.66,569.0,203,Home Theater System,2,TV and Video,307.34
223,Litware Home Theater System 5.1 Channel M516 Silver,Litware,Silver,266.26,579.0,203,Home Theater System,2,TV and Video,312.74
224,Litware Home Theater System 4.1 Channel M410 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
225,Litware Home Theater System 5.1 Channel M511 Brown,Litware,Brown,321.44,699.0,203,Home Theater System,2,TV and Video,377.56
226,Litware Home Theater System 2.1 Channel E210 Brown,Litware,Brown,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
227,Litware Home Theater System 5.1 Channel M510 Brown,Litware,Brown,293.85,639.0,203,Home Theater System,2,TV and Video,345.15
228,Litware Home Theater System 2.1 Channel E211 Brown,Litware,Brown,137.6,269.9,203,Home Theater System,2,TV and Video,132.29999999999998
229,Litware Home Theater System 2.1 Channel E212 Brown,Litware,Brown,152.9,299.9,203,Home Theater System,2,TV and Video,146.99999999999997
230,Litware Home Theater System 4.1 Channel M411 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
231,Litware Home Theater System 4.1 Channel M412 Brown,Litware,Brown,261.66,569.0,203,Home Theater System,2,TV and Video,307.34
232,Litware Home Theater System 4.1 Channel M413 Brown,Litware,Brown,252.47,549.0,203,Home Theater System,2,TV and Video,296.53
233,Litware Home Theater System 5.1 Channel M512 Brown,Litware,Brown,321.44,699.0,203,Home Theater System,2,TV and Video,377.56
234,Litware Home Theater System 5.1 Channel M513 Brown,Litware,Brown,316.85,689.0,203,Home Theater System,2,TV and Video,372.15
235,Litware Home Theater System 7.1 Channel M710 Brown,Litware,Brown,264.72,799.0,203,Home Theater System,2,TV and Video,534.28
236,Litware Home Theater System 7.1 Channel X711 Brown,Litware,Brown,367.43,,203,Home Theater System,2,TV and Video,
237,Litware Home Theater System 5.1 Channel M514 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
238,Litware Home Theater System 5.1 Channel M515 Brown,Litware,Brown,261.66,569.0,203,Home Theater System,2,TV and Video,307.34
239,Litware Home Theater System 5.1 Channel M516 Brown,Litware,Brown,266.26,579.0,203,Home Theater System,2,TV and Video,312.74
240,Contoso Home Theater System 2.1 Channel E1200 Black,Contoso,Black,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
241,Contoso Home Theater System 2.1 Channel M1210 Black,Contoso,Black,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
242,Contoso Home Theater System 7.1 Channel M1700 Black,Contoso,Black,294.54,889.0,203,Home Theater System,2,TV and Video,594.46
243,Contoso Home Theater System 4.1 Channel M1400 Black,Contoso,Black,208.52,409.0,203,Home Theater System,2,TV and Video,200.48
244,Contoso Home Theater System 5.1 Channel M1500 Black,Contoso,Black,197.28,429.0,203,Home Theater System,2,TV and Video,231.72
245,Contoso Home Theater System 5.1 Channel M1510 Black,Contoso,Black,224.87,489.0,203,Home Theater System,2,TV and Video,264.13
246,Contoso Home Theater System 4.1 Channel M1410 Black,Contoso,Black,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
247,Contoso Home Theater System 5.1 Channel M1520 Black,Contoso,Black,155.89,339.0,203,Home Theater System,2,TV and Video,183.11
248,Contoso Home Theater System 5.1 Channel M1530 Black,Contoso,Black,183.49,399.0,203,Home Theater System,2,TV and Video,215.51
249,Contoso Home Theater System 2.1 Channel E1220 Black,Contoso,Black,101.46,199.0,203,Home Theater System,2,TV and Video,97.54
250,Contoso Home Theater System 5.1 Channel M1540 Black,Contoso,Black,243.27,529.0,203,Home Theater System,2,TV and Video,285.73
251,Contoso Home Theater System 4.1 Channel M1420 Black,Contoso,Black,244.72,480.0,203,Home Theater System,2,TV and Video,235.28
252,Contoso Home Theater System 2.1 Channel M1230 Black,Contoso,Black,183.54,360.0,203,Home Theater System,2,TV and Video,176.46
253,Contoso Home Theater System 2.1 Channel E1200 Silver,Contoso,Silver,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
254,Contoso Home Theater System 2.1 Channel M1210 Silver,Contoso,Silver,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
255,Contoso Home Theater System 7.1 Channel M1700 Silver,Contoso,Silver,294.54,889.0,203,Home Theater System,2,TV and Video,594.46
256,Contoso Home Theater System 4.1 Channel M1400 Silver,Contoso,Silver,208.52,409.0,203,Home Theater System,2,TV and Video,200.48
257,Contoso Home Theater System 5.1 Channel M1500 Silver,Contoso,Silver,197.28,429.0,203,Home Theater System,2,TV and Video,231.72
258,Contoso Home Theater System 5.1 Channel M1510 Silver,Contoso,Silver,224.87,489.0,203,Home Theater System,2,TV and Video,264.13
259,Contoso Home Theater System 4.1 Channel M1410 Silver,Contoso,Silver,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
260,Contoso Home Theater System 5.1 Channel M1520 Silver,Contoso,Silver,155.89,339.0,203,Home Theater System,2,TV and Video,183.11
261,Contoso Home Theater System 5.1 Channel M1530 Silver,Contoso,Silver,183.49,399.0,203,Home Theater System,2,TV and Video,215.51
262,Contoso Home Theater System 2.1 Channel E1220 Silver,Contoso,Silver,101.46,199.0,203,Home Theater System,2,TV and Video,97.54
263,Contoso Home Theater System 5.1 Channel M1540 Silver,Contoso,Silver,243.27,529.0,203,Home Theater System,2,TV and Video,285.73
264,Contoso Home Theater System 4.1 Channel M1420 Silver,Contoso,Silver,244.72,480.0,203,Home Theater System,2,TV and Video,235.28
265,Contoso Home Theater System 2.1 Channel M1230 Silver,Contoso,Silver,183.54,360.0,203,Home Theater System,2,TV and Video,176.46
266,Contoso Home Theater System 2.1 Channel E1200 White,Contoso,White,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
267,Contoso Home Theater System 2.1 Channel M1210 White,Contoso,White,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
268,Contoso Home Theater System 7.1 Channel M1700 White,Contoso,White,294.54,889.0,203,Home Theater System,2,TV and Video,594.46
269,Contoso Home Theater System 4.1 Channel M1400 White,Contoso,White,208.52,409.0,203,Home Theater System,2,TV and Video,200.48
270,Contoso Home Theater System 5.1 Channel M1500 White,Contoso,White,197.28,429.0,203,Home Theater System,2,TV and Video,231.72
271,Contoso Home Theater System 5.1 Channel M1510 White,Contoso,White,224.87,489.0,203,Home Theater System,2,TV and Video,264.13
272,Contoso Home Theater System 4.1 Channel M1410 White,Contoso,White,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
273,Contoso Home Theater System 5.1 Channel M1520 White,Contoso,White,155.89,339.0,203,Home Theater System,2,TV and Video,183.11
274,Contoso Home Theater System 5.1 Channel M1530 White,Contoso,White,183.49,399.0,203,Home Theater System,2,TV and Video,215.51
275,Contoso Home Theater System 2.1 Channel E1220 White,Contoso,White,101.46,199.0,203,Home Theater System,2,TV and Video,97.54
276,Contoso Home Theater System 5.1 Channel M1540 White,Contoso,White,243.27,529.0,203,Home Theater System,2,TV and Video,285.73
277,Contoso Home Theater System 4.1 Channel M1420 White,Contoso,White,244.72,480.0,203,Home Theater System,2,TV and Video,235.28
278,Contoso Home Theater System 2.1 Channel M1230 White,Contoso,White,183.54,360.0,203,Home Theater System,2,TV and Video,176.46
279,Contoso Home Theater System 2.1 Channel E1200 Brown,Contoso,Brown,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
280,Contoso Home Theater System 2.1 Channel M1210 Brown,Contoso,Brown,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
281,Contoso Home Theater System 7.1 Channel M1700 Brown,Contoso,Brown,294.54,889.0,203,Home Theater System,2,TV and Video,594.46
282,Contoso Home Theater System 4.1 Channel M1400 Brown,Contoso,Brown,208.52,409.0,203,Home Theater System,2,TV and Video,200.48
283,Contoso Home Theater System 5.1 Channel M1500 Brown,Contoso,Brown,197.28,429.0,203,Home Theater System,2,TV and Video,231.72
284,Contoso Home Theater System 5.1 Channel M1510 Brown,Contoso,Brown,224.87,489.0,203,Home Theater System,2,TV and Video,264.13
285,Contoso Home Theater System 4.1 Channel M1410 Brown,Contoso,Brown,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
286,Contoso Home Theater System 5.1 Channel M1520 Brown,Contoso,Brown,155.89,339.0,203,Home Theater System,2,TV and Video,183.11
287,Contoso Home Theater System 5.1 Channel M1530 Brown,Contoso,Brown,183.49,399.0,203,Home Theater System,2,TV and Video,215.51
288,Contoso Home Theater System 2.1 Channel E1220 Brown,Contoso,Brown,101.46,199.0,203,Home Theater System,2,TV and Video,97.54
289,Contoso Home Theater System 5.1 Channel M1540 Brown,Contoso,Brown,243.27,529.0,203,Home Theater System,2,TV and Video,285.73
290,Contoso Home Theater System 4.1 Channel M1420 Brown,Contoso,Brown,244.72,480.0,203,Home Theater System,2,TV and Video,235.28
291,Contoso Home Theater System 2.1 Channel M1230 Brown,Contoso,Brown,183.54,360.0,203,Home Theater System,2,TV and Video,176.46
292,SV Car Video LCD7W M7080 Black,Southridge Video,Black,229.93,500.0,205,Car Video,2,TV and Video,270.07
293,SV Car Video LCD7W M7081 Black,Southridge Video,Black,229.47,499.0,205,Car Video,2,TV and Video,269.53
294,SV Car Video TFT7 M7000 Black,Southridge Video,Black,152.44,299.0,205,Car Video,2,TV and Video,146.56
295,SV Car Video TFT6.2W E6280 Black,Southridge Video,Black,142.24,279.0,205,Car Video,2,TV and Video,136.76
296,SV Car Video TFT6.2W E6281 Black,Southridge Video,Black,132.05,259.0,205,Car Video,2,TV and Video,126.94999999999999
297,SV Car Video TFT6.2W E6282 Black,Southridge Video,Black,137.14,269.0,205,Car Video,2,TV and Video,131.86
298,SV Car Video TFT7 M7001 Black,Southridge Video,Black,157.54,309.0,205,Car Video,2,TV and Video,151.46
299,SV Car Video AM/FM E1000 Black,Southridge Video,Black,101.46,199.0,205,Car Video,2,TV and Video,97.54
300,SV Car Video AM/FM E1001 Black,Southridge Video,Black,111.65,219.0,205,Car Video,2,TV and Video,107.35
301,SV Car Video TFT7 M7002 Black,Southridge Video,Black,162.64,319.0,205,Car Video,2,TV and Video,156.36
302,SV Car Video LCD9.2W X9280 Black,Southridge Video,Black,330.99,999.0,205,Car Video,2,TV and Video,668.01
303,SV Car Video LCD9.2W X9281 Black,Southridge Video,Black,287.92,869.0,205,Car Video,2,TV and Video,581.0799999999999
304,SV Car Video LCD7W M7082 Black,Southridge Video,Black,321.44,699.0,205,Car Video,2,TV and Video,377.56
305,SV Car Video LCD7 M7001 Black,Southridge Video,Black,151.3,329.0,205,Car Video,2,TV and Video,177.7
306,SV Car Video LCD7 M7002 Black,Southridge Video,Black,169.69,369.0,205,Car Video,2,TV and Video,199.31
307,SV Car Video LCD7 M7003 Black,Southridge Video,Black,169.69,369.0,205,Car Video,2,TV and Video,199.31
308,SV Car Video LCD7W M7080 Silver,Southridge Video,Silver,229.93,500.0,205,Car Video,2,TV and Video,270.07
309,SV Car Video LCD7W M7081 Silver,Southridge Video,Silver,229.47,499.0,205,Car Video,2,TV and Video,269.53
310,SV Car Video TFT7 M7000 Silver,Southridge Video,Silver,152.44,299.0,205,Car Video,2,TV and Video,146.56
311,SV Car Video TFT6.2W E6280 Silver,Southridge Video,Silver,142.24,279.0,205,Car Video,2,TV and Video,136.76
312,SV Car Video TFT6.2W E6281 Silver,Southridge Video,Silver,132.05,259.0,205,Car Video,2,TV and Video,126.94999999999999
313,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Silver,137.14,269.0,205,Car Video,2,TV and Video,131.86
314,SV Car Video TFT7 M7001 Silver,Southridge Video,Silver,157.54,309.0,205,Car Video,2,TV and Video,151.46
315,SV Car Video AM/FM E1000 Silver,Southridge Video,Silver,101.46,199.0,205,Car Video,2,TV and Video,97.54
316,SV Car Video AM/FM E1001 Silver,Southridge Video,Silver,111.65,219.0,205,Car Video,2,TV and Video,107.35
317,SV Car Video TFT7 M7002 Silver,Southridge Video,Silver,162.64,319.0,205,Car Video,2,TV and Video,156.36
318,SV Car Video LCD9.2W X9280 Silver,Southridge Video,Silver,330.99,999.0,205,Car Video,2,TV and Video,668.01
319,SV Car Video LCD9.2W X9281 Silver,Southridge Video,Silver,287.92,869.0,205,Car Video,2,TV and Video,581.0799999999999
320,SV Car Video LCD7W M7082 Silver,Southridge Video,Silver,321.44,699.0,205,Car Video,2,TV and Video,377.56
321,SV Car Video LCD7 M7001 Silver,Southridge Video,Silver,151.3,329.0,205,Car Video,2,TV and Video,177.7
322,SV Car Video LCD7 M7002 Silver,Southridge Video,Silver,169.69,369.0,205,Car Video,2,TV and Video,199.31
323,SV Car Video LCD7 M7003 Silver,Southridge Video,Silver,169.69,369.0,205,Car Video,2,TV and Video,199.31
324,SV Car Video LCD7W M7080 Brown,Southridge Video,Brown,229.93,500.0,205,Car Video,2,TV and Video,270.07
325,SV Car Video LCD7W M7081 Brown,Southridge Video,Brown,229.47,499.0,205,Car Video,2,TV and Video,269.53
326,SV Car Video TFT7 M7000 Brown,Southridge Video,Brown,152.44,299.0,205,Car Video,2,TV and Video,146.56
327,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Brown,142.24,279.0,205,Car Video,2,TV and Video,136.76
328,SV Car Video TFT6.2W E6281 Brown,Southridge Video,Brown,132.05,259.0,205,Car Video,2,TV and Video,126.94999999999999
329,SV Car Video TFT6.2W E6282 Brown,Southridge Video,Brown,137.14,269.0,205,Car Video,2,TV and Video,131.86
330,SV Car Video TFT7 M7001 Brown,Southridge Video,Brown,157.54,309.0,205,Car Video,2,TV and Video,151.46
331,SV Car Video AM/FM E1000 Brown,Southridge Video,Brown,101.46,199.0,205,Car Video,2,TV and Video,97.54
332,SV Car Video AM/FM E1001 Brown,Southridge Video,Brown,111.65,219.0,205,Car Video,2,TV and Video,107.35
333,SV Car Video TFT7 M7002 Brown,Southridge Video,Brown,162.64,319.0,205,Car Video,2,TV and Video,156.36
334,SV Car Video LCD9.2W X9280 Brown,Southridge Video,Brown,330.99,999.0,205,Car Video,2,TV and Video,668.01
335,SV Car Video LCD9.2W X9281 Brown,Southridge Video,Brown,287.92,869.0,205,Car Video,2,TV and Video,581.0799999999999
336,SV Car Video LCD7W M7082 Brown,Southridge Video,Brown,321.44,699.0,205,Car Video,2,TV and Video,377.56
337,SV Car Video LCD7 M7001 Brown,Southridge Video,Brown,151.3,329.0,205,Car Video,2,TV and Video,177.7
338,Fabrikam Laptop19W M9800 Black,Fabrikam,Black,397.25,,301,Laptops,3,Computers,
339,Fabrikam Laptop17W M7080 Black,Fabrikam,Black,404.63,879.9,301,Laptops,3,Computers,475.27
340,Fabrikam Laptop17 M7000 Black,Fabrikam,Black,376.63,819.0,301,Laptops,3,Computers,442.37
341,Fabrikam Laptop16W M6080 Black,Fabrikam,Black,444.69,967.0,301,Laptops,3,Computers,522.31
342,Fabrikam Laptop16 M6000 Black,Fabrikam,Black,275.46,599.0,301,Laptops,3,Computers,323.54
343,Fabrikam Laptop19 M9000 Black,Fabrikam,Black,364.12,,301,Laptops,3,Computers,
344,Fabrikam Laptop12 M2000 White,Fabrikam,White,186.6,366.0,301,Laptops,3,Computers,179.4
345,Fabrikam Laptop15 M5000 White,Fabrikam,White,321.44,699.0,301,Laptops,3,Computers,377.56
346,Fabrikam Laptop15.4 M5400 White,Fabrikam,White,303.05,659.0,301,Laptops,3,Computers,355.95
347,Fabrikam Laptop14.1 M4100 White,Fabrikam,White,269.48,586.0,301,Laptops,3,Computers,316.52
348,Fabrikam Laptop15.4W M5480 White,Fabrikam,White,348.58,758.0,301,Laptops,3,Computers,409.42
349,Fabrikam Laptop10.1 M0100 White,Fabrikam,White,195.26,383.0,301,Laptops,3,Computers,187.74
350,Fabrikam Laptop12W M2080 Silver,Fabrikam,Silver,203.42,399.0,301,Laptops,3,Computers,195.58
351,Fabrikam Laptop8.9W E0880 Silver,Fabrikam,Silver,171.3,336.0,301,Laptops,3,Computers,164.7
352,Fabrikam Laptop8.9 E0800 Silver,Fabrikam,Silver,163.15,320.0,301,Laptops,3,Computers,156.85
353,Fabrikam Laptop10.1 M0101 Silver,Fabrikam,Silver,196.23,384.9,301,Laptops,3,Computers,188.67
354,Fabrikam Laptop12 M2001 Silver,Fabrikam,Silver,195.24,382.95,301,Laptops,3,Computers,187.70999999999998
355,Fabrikam Laptop8.9 M0801 Silver,Fabrikam,Silver,185.32,363.5,301,Laptops,3,Computers,178.18
356,Fabrikam Laptop14.1W M4180 Red,Fabrikam,Red,210.11,456.9,301,Laptops,3,Computers,246.78999999999996
357,Fabrikam Laptop14.1 E4101 Red,Fabrikam,Red,168.24,330.0,301,Laptops,3,Computers,161.76
358,Fabrikam Laptop8.9 E8002 Red,Fabrikam,Red,166.2,326.0,301,Laptops,3,Computers,159.8
359,Fabrikam Laptop12 M2002 Red,Fabrikam,Red,187.62,368.0,301,Laptops,3,Computers,180.38
360,Fabrikam Laptop13.3 M3000 Red,Fabrikam,Red,193.74,380.0,301,Laptops,3,Computers,186.26
361,Fabrikam Laptop13.3W M3080 Red,Fabrikam,Red,198.32,389.0,301,Laptops,3,Computers,190.68
362,Adventure Works Laptop19 X1900 Black,Adventure Works,Black,430.38,,301,Laptops,3,Computers,
363,Adventure Works Laptop15 M1500 Black,Adventure Works,Black,321.44,699.0,301,Laptops,3,Computers,377.56
364,Adventure Works Laptop12 M1200 Black,Adventure Works,Black,195.24,382.95,301,Laptops,3,Computers,187.70999999999998
365,Adventure Works Laptop16 M1600 Black,Adventure Works,Black,275.46,599.0,301,Laptops,3,Computers,323.54
366,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Black,348.58,758.0,301,Laptops,3,Computers,409.42
367,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Black,166.2,326.0,301,Laptops,3,Computers,159.8
368,Adventure Works Laptop19W X1980 White,Adventure Works,White,430.38,,301,Laptops,3,Computers,
369,Adventure Works Laptop15 M1501 White,Adventure Works,White,321.44,699.0,301,Laptops,3,Computers,377.56
370,Adventure Works Laptop12 M1201 White,Adventure Works,White,195.24,382.95,301,Laptops,3,Computers,187.70999999999998
371,Adventure Works Laptop16 M1601 White,Adventure Works,White,275.46,599.0,301,Laptops,3,Computers,323.54
372,Adventure Works Laptop15.4W M1548 White,Adventure Works,White,348.58,758.0,301,Laptops,3,Computers,409.42
373,Adventure Works Laptop8.9 E0890 White,Adventure Works,White,166.2,326.0,301,Laptops,3,Computers,159.8
374,Adventure Works Laptop19W X1980 Silver,Adventure Works,Silver,430.38,,301,Laptops,3,Computers,
375,Adventure Works Laptop15 M1501 Silver,Adventure Works,Silver,321.44,699.0,301,Laptops,3,Computers,377.56
376,Adventure Works Laptop12 M1201 Silver,Adventure Works,Silver,195.24,382.95,301,Laptops,3,Computers,187.70999999999998
377,Adventure Works Laptop16 M1601 Silver,Adventure Works,Silver,275.46,599.0,301,Laptops,3,Computers,323.54
378,Adventure Works Laptop15.4W M1548 Silver,Adventure Works,Silver,348.58,758.0,301,Laptops,3,Computers,409.42
379,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Silver,166.2,326.0,301,Laptops,3,Computers,159.8
380,Adventure Works Laptop19W X1980 Red,Adventure Works,Red,430.38,,301,Laptops,3,Computers,
381,Adventure Works Laptop15 M1501 Red,Adventure Works,Red,321.44,699.0,301,Laptops,3,Computers,377.56
